! =====================================================================
! 1. CABECALHO DA MALHA
! [N� de Nos Fisicos]  [N� de Elementos]  [Ordem VEM (k)]  [DOFs por No]
! =====================================================================
21  4  2  2

! =====================================================================
! 2. COORDENADAS E TIPOS DOS NOS (1=Vertice, 2=Aresta)
! [X]  [Y]  [type_id]
! =====================================================================
! No 1
5.63292502702566E+03  1.24650987649551E+03  1
! No 2
5.63392502702566E+03  1.24650987649551E+03  1
! No 3
5.63392502702566E+03  1.24750987649551E+03  1
! No 4
5.63292502702566E+03  1.24750987649551E+03  1
! No 5
5.63392502702566E+03  1.24850987649551E+03  1
! No 6
5.63292502702566E+03  1.24850987649551E+03  1
! No 7
5.63492502702566E+03  1.24650987649551E+03  1
! No 8
5.63492502702566E+03  1.24750987649551E+03  1
! No 9
5.63492502702566E+03  1.24850987649551E+03  1
! No 10
5.63342502702566E+03  1.24650987649551E+03  2
! No 11
5.63392502702566E+03  1.24700987649551E+03  2
! No 12
5.63342502702566E+03  1.24750987649551E+03  2
! No 13
5.63292502702566E+03  1.24700987649551E+03  2
! No 14
5.63392502702566E+03  1.24800987649551E+03  2
! No 15
5.63342502702566E+03  1.24850987649551E+03  2
! No 16
5.63292502702566E+03  1.24800987649551E+03  2
! No 17
5.63442502702566E+03  1.24650987649551E+03  2
! No 18
5.63492502702566E+03  1.24700987649551E+03  2
! No 19
5.63442502702566E+03  1.24750987649551E+03  2
! No 20
5.63492502702566E+03  1.24800987649551E+03  2
! No 21
5.63442502702566E+03  1.24850987649551E+03  2

! =====================================================================
! 3. CONECTIVIDADE DOS ELEMENTOS (Sentido Anti-Horario)
! =====================================================================
! Elemento 1 (8 nos de borda)
8
1  10  2  11  3  12  4  13  
! Elemento 2 (8 nos de borda)
8
4  12  3  14  5  15  6  16  
! Elemento 3 (8 nos de borda)
8
2  17  7  18  8  19  3  11  
! Elemento 4 (8 nos de borda)
8
3  19  8  20  9  21  5  14  

! =====================================================================
! 4. CONDICOES DE CONTORNO DE DIRICHLET (Deslocamentos Prescritos)
! =====================================================================
10
1 1 0.000000000
1 2 0.000000000
4 1 0.000000000
4 2 0.000000000
6 1 0.000000000
6 2 0.000000000
13 1 0.000000000
13 2 0.000000000
16 1 0.000000000
16 2 0.000000000

! =====================================================================
! 5. MOLAS ELASTICAS CONCENTRADAS
! =====================================================================
0
