! =====================================================================
! 1. CABECALHO DA MALHA
! [N� de Nos Fisicos]  [N� de Elementos]  [Ordem VEM (k)]  [DOFs por No]
! =====================================================================
9  4  1  2

! =====================================================================
! 2. COORDENADAS E TIPOS DOS NOS (1=Vertice, 2=Aresta)
! [X]  [Y]  [type_id]
! =====================================================================
! No 1
5.63292502702566E+03  1.25020768088437E+03  1
! No 2
5.63392502702566E+03  1.25020768088437E+03  1
! No 3
5.63392502702566E+03  1.25120768088437E+03  1
! No 4
5.63292502702566E+03  1.25120768088437E+03  1
! No 5
5.63392502702566E+03  1.25220768088437E+03  1
! No 6
5.63292502702566E+03  1.25220768088437E+03  1
! No 7
5.63492502702566E+03  1.25020768088437E+03  1
! No 8
5.63492502702566E+03  1.25120768088437E+03  1
! No 9
5.63492502702566E+03  1.25220768088437E+03  1

! =====================================================================
! 3. CONECTIVIDADE DOS ELEMENTOS (Sentido Anti-Horario)
! =====================================================================
! Elemento 1 (4 nos de borda)
4
1  2  3  4  
! Elemento 2 (4 nos de borda)
4
4  3  5  6  
! Elemento 3 (4 nos de borda)
4
2  7  8  3  
! Elemento 4 (4 nos de borda)
4
3  8  9  5  

! =====================================================================
! 4. CONDICOES DE CONTORNO DE DIRICHLET (Deslocamentos Prescritos)
! =====================================================================
6
1 1 0.000000000
1 2 0.000000000
4 1 0.000000000
4 2 0.000000000
6 1 0.000000000
6 2 0.000000000

! =====================================================================
! 5. MOLAS ELASTICAS CONCENTRADAS
! =====================================================================
0
