! =====================================================================
! 1. CABECALHO DA MALHA
! [N� de Nos Fisicos]  [N� de Elementos]  [Ordem VEM (k)]  [DOFs por No]
! =====================================================================
81  64  1  2

! =====================================================================
! 2. COORDENADAS E TIPOS DOS NOS (1=Vertice, 2=Aresta)
! [X]  [Y]  [type_id]
! =====================================================================
! No 1
5.64135482832744E+03  1.25020768088437E+03  1
! No 2
5.64160482832744E+03  1.25020768088437E+03  1
! No 3
5.64160482832744E+03  1.25045768088437E+03  1
! No 4
5.64135482832744E+03  1.25045768088437E+03  1
! No 5
5.64110482832744E+03  1.25020768088437E+03  1
! No 6
5.64110482832744E+03  1.25045768088437E+03  1
! No 7
5.64160482832744E+03  1.25070768088437E+03  1
! No 8
5.64135482832744E+03  1.25070768088437E+03  1
! No 9
5.64110482832744E+03  1.25070768088437E+03  1
! No 10
5.64085482832744E+03  1.25020768088437E+03  1
! No 11
5.64085482832744E+03  1.25045768088437E+03  1
! No 12
5.64060482832744E+03  1.25020768088437E+03  1
! No 13
5.64060482832744E+03  1.25045768088437E+03  1
! No 14
5.64085482832744E+03  1.25070768088437E+03  1
! No 15
5.64060482832744E+03  1.25070768088437E+03  1
! No 16
5.64160482832744E+03  1.25095768088437E+03  1
! No 17
5.64135482832744E+03  1.25095768088437E+03  1
! No 18
5.64110482832744E+03  1.25095768088437E+03  1
! No 19
5.64160482832744E+03  1.25120768088437E+03  1
! No 20
5.64135482832744E+03  1.25120768088437E+03  1
! No 21
5.64110482832744E+03  1.25120768088437E+03  1
! No 22
5.64085482832744E+03  1.25095768088437E+03  1
! No 23
5.64060482832744E+03  1.25095768088437E+03  1
! No 24
5.64085482832744E+03  1.25120768088437E+03  1
! No 25
5.64060482832744E+03  1.25120768088437E+03  1
! No 26
5.64035482832744E+03  1.25020768088437E+03  1
! No 27
5.64035482832744E+03  1.25045768088437E+03  1
! No 28
5.64010482832744E+03  1.25020768088437E+03  1
! No 29
5.64010482832744E+03  1.25045768088437E+03  1
! No 30
5.64035482832744E+03  1.25070768088437E+03  1
! No 31
5.64010482832744E+03  1.25070768088437E+03  1
! No 32
5.63985482832744E+03  1.25020768088437E+03  1
! No 33
5.63985482832744E+03  1.25045768088437E+03  1
! No 34
5.63960482832744E+03  1.25020768088437E+03  1
! No 35
5.63960482832744E+03  1.25045768088437E+03  1
! No 36
5.63985482832744E+03  1.25070768088437E+03  1
! No 37
5.63960482832744E+03  1.25070768088437E+03  1
! No 38
5.64035482832744E+03  1.25095768088437E+03  1
! No 39
5.64010482832744E+03  1.25095768088437E+03  1
! No 40
5.64035482832744E+03  1.25120768088437E+03  1
! No 41
5.64010482832744E+03  1.25120768088437E+03  1
! No 42
5.63985482832744E+03  1.25095768088437E+03  1
! No 43
5.63960482832744E+03  1.25095768088437E+03  1
! No 44
5.63985482832744E+03  1.25120768088437E+03  1
! No 45
5.63960482832744E+03  1.25120768088437E+03  1
! No 46
5.64160482832744E+03  1.25145768088437E+03  1
! No 47
5.64135482832744E+03  1.25145768088437E+03  1
! No 48
5.64110482832744E+03  1.25145768088437E+03  1
! No 49
5.64160482832744E+03  1.25170768088437E+03  1
! No 50
5.64135482832744E+03  1.25170768088437E+03  1
! No 51
5.64110482832744E+03  1.25170768088437E+03  1
! No 52
5.64085482832744E+03  1.25145768088437E+03  1
! No 53
5.64060482832744E+03  1.25145768088437E+03  1
! No 54
5.64085482832744E+03  1.25170768088437E+03  1
! No 55
5.64060482832744E+03  1.25170768088437E+03  1
! No 56
5.64160482832744E+03  1.25195768088437E+03  1
! No 57
5.64135482832744E+03  1.25195768088437E+03  1
! No 58
5.64110482832744E+03  1.25195768088437E+03  1
! No 59
5.64160482832744E+03  1.25220768088437E+03  1
! No 60
5.64135482832744E+03  1.25220768088437E+03  1
! No 61
5.64110482832744E+03  1.25220768088437E+03  1
! No 62
5.64085482832744E+03  1.25195768088437E+03  1
! No 63
5.64060482832744E+03  1.25195768088437E+03  1
! No 64
5.64085482832744E+03  1.25220768088437E+03  1
! No 65
5.64060482832744E+03  1.25220768088437E+03  1
! No 66
5.64035482832744E+03  1.25145768088437E+03  1
! No 67
5.64010482832744E+03  1.25145768088437E+03  1
! No 68
5.64035482832744E+03  1.25170768088437E+03  1
! No 69
5.64010482832744E+03  1.25170768088437E+03  1
! No 70
5.63985482832744E+03  1.25145768088437E+03  1
! No 71
5.63960482832744E+03  1.25145768088437E+03  1
! No 72
5.63985482832744E+03  1.25170768088437E+03  1
! No 73
5.63960482832744E+03  1.25170768088437E+03  1
! No 74
5.64035482832744E+03  1.25195768088437E+03  1
! No 75
5.64010482832744E+03  1.25195768088437E+03  1
! No 76
5.64035482832744E+03  1.25220768088437E+03  1
! No 77
5.64010482832744E+03  1.25220768088437E+03  1
! No 78
5.63985482832744E+03  1.25195768088437E+03  1
! No 79
5.63960482832744E+03  1.25195768088437E+03  1
! No 80
5.63985482832744E+03  1.25220768088437E+03  1
! No 81
5.63960482832744E+03  1.25220768088437E+03  1

! =====================================================================
! 3. CONECTIVIDADE DOS ELEMENTOS (Sentido Anti-Horario)
! =====================================================================
! Elemento 1 (4 nos de borda)
4
1  2  3  4  
! Elemento 2 (4 nos de borda)
4
5  1  4  6  
! Elemento 3 (4 nos de borda)
4
4  3  7  8  
! Elemento 4 (4 nos de borda)
4
6  4  8  9  
! Elemento 5 (4 nos de borda)
4
10  5  6  11  
! Elemento 6 (4 nos de borda)
4
12  10  11  13  
! Elemento 7 (4 nos de borda)
4
11  6  9  14  
! Elemento 8 (4 nos de borda)
4
13  11  14  15  
! Elemento 9 (4 nos de borda)
4
8  7  16  17  
! Elemento 10 (4 nos de borda)
4
9  8  17  18  
! Elemento 11 (4 nos de borda)
4
17  16  19  20  
! Elemento 12 (4 nos de borda)
4
18  17  20  21  
! Elemento 13 (4 nos de borda)
4
14  9  18  22  
! Elemento 14 (4 nos de borda)
4
15  14  22  23  
! Elemento 15 (4 nos de borda)
4
22  18  21  24  
! Elemento 16 (4 nos de borda)
4
23  22  24  25  
! Elemento 17 (4 nos de borda)
4
26  12  13  27  
! Elemento 18 (4 nos de borda)
4
28  26  27  29  
! Elemento 19 (4 nos de borda)
4
27  13  15  30  
! Elemento 20 (4 nos de borda)
4
29  27  30  31  
! Elemento 21 (4 nos de borda)
4
32  28  29  33  
! Elemento 22 (4 nos de borda)
4
34  32  33  35  
! Elemento 23 (4 nos de borda)
4
33  29  31  36  
! Elemento 24 (4 nos de borda)
4
35  33  36  37  
! Elemento 25 (4 nos de borda)
4
30  15  23  38  
! Elemento 26 (4 nos de borda)
4
31  30  38  39  
! Elemento 27 (4 nos de borda)
4
38  23  25  40  
! Elemento 28 (4 nos de borda)
4
39  38  40  41  
! Elemento 29 (4 nos de borda)
4
36  31  39  42  
! Elemento 30 (4 nos de borda)
4
37  36  42  43  
! Elemento 31 (4 nos de borda)
4
42  39  41  44  
! Elemento 32 (4 nos de borda)
4
43  42  44  45  
! Elemento 33 (4 nos de borda)
4
20  19  46  47  
! Elemento 34 (4 nos de borda)
4
21  20  47  48  
! Elemento 35 (4 nos de borda)
4
47  46  49  50  
! Elemento 36 (4 nos de borda)
4
48  47  50  51  
! Elemento 37 (4 nos de borda)
4
24  21  48  52  
! Elemento 38 (4 nos de borda)
4
25  24  52  53  
! Elemento 39 (4 nos de borda)
4
52  48  51  54  
! Elemento 40 (4 nos de borda)
4
53  52  54  55  
! Elemento 41 (4 nos de borda)
4
50  49  56  57  
! Elemento 42 (4 nos de borda)
4
51  50  57  58  
! Elemento 43 (4 nos de borda)
4
57  56  59  60  
! Elemento 44 (4 nos de borda)
4
58  57  60  61  
! Elemento 45 (4 nos de borda)
4
54  51  58  62  
! Elemento 46 (4 nos de borda)
4
55  54  62  63  
! Elemento 47 (4 nos de borda)
4
62  58  61  64  
! Elemento 48 (4 nos de borda)
4
63  62  64  65  
! Elemento 49 (4 nos de borda)
4
40  25  53  66  
! Elemento 50 (4 nos de borda)
4
41  40  66  67  
! Elemento 51 (4 nos de borda)
4
66  53  55  68  
! Elemento 52 (4 nos de borda)
4
67  66  68  69  
! Elemento 53 (4 nos de borda)
4
44  41  67  70  
! Elemento 54 (4 nos de borda)
4
45  44  70  71  
! Elemento 55 (4 nos de borda)
4
70  67  69  72  
! Elemento 56 (4 nos de borda)
4
71  70  72  73  
! Elemento 57 (4 nos de borda)
4
68  55  63  74  
! Elemento 58 (4 nos de borda)
4
69  68  74  75  
! Elemento 59 (4 nos de borda)
4
74  63  65  76  
! Elemento 60 (4 nos de borda)
4
75  74  76  77  
! Elemento 61 (4 nos de borda)
4
72  69  75  78  
! Elemento 62 (4 nos de borda)
4
73  72  78  79  
! Elemento 63 (4 nos de borda)
4
78  75  77  80  
! Elemento 64 (4 nos de borda)
4
79  78  80  81  

! =====================================================================
! 4. CONDICOES DE CONTORNO DE DIRICHLET (Deslocamentos Prescritos)
! =====================================================================
18
34 1 0.000000000
34 2 0.000000000
35 1 0.000000000
35 2 0.000000000
37 1 0.000000000
37 2 0.000000000
