! =====================================================================
! 1. CABECALHO DA MALHA
! [N� de Nos Fisicos]  [N� de Elementos]  [Ordem VEM (k)]  [DOFs por No]
! =====================================================================
18  8  1  2

! =====================================================================
! 2. COORDENADAS E TIPOS DOS NOS (1=Vertice, 2=Aresta)
! [X]  [Y]  [type_id]
! =====================================================================
! No 1
5.53425696491491E+03  1.23044499582425E+03  1
! No 2
5.53469630474313E+03  1.23150565599603E+03  1
! No 3
5.53075696491491E+03  1.23544499582425E+03  1
! No 4
5.53075696491491E+03  1.23044499582425E+03  1
! No 5
5.53469630474313E+03  1.22938433565247E+03  1
! No 6
5.53075696491491E+03  1.22544499582425E+03  1
! No 7
5.53575696491491E+03  1.22894499582425E+03  1
! No 8
5.53575696491491E+03  1.22669499582425E+03  1
! No 9
5.53709860570141E+03  1.22977417543099E+03  1
! No 10
5.53681762508669E+03  1.22938433565247E+03  1
! No 11
5.54075696491491E+03  1.22794499582425E+03  1
! No 12
5.53725696491491E+03  1.23044499582425E+03  1
! No 13
5.54075696491491E+03  1.23044499582425E+03  1
! No 14
5.53709860570141E+03  1.23111581621750E+03  1
! No 15
5.54075696491491E+03  1.23294499582425E+03  1
! No 16
5.53575696491491E+03  1.23194499582425E+03  1
! No 17
5.53681762508669E+03  1.23150565599603E+03  1
! No 18
5.53575696491491E+03  1.23419499582425E+03  1

! =====================================================================
! 3. CONECTIVIDADE DOS ELEMENTOS (Sentido Anti-Horario)
! =====================================================================
! Elemento 1 (4 nos de borda)
4
1  2  3  4  
! Elemento 2 (4 nos de borda)
4
5  1  4  6  
! Elemento 3 (4 nos de borda)
4
7  5  6  8  
! Elemento 4 (5 nos de borda)
5
9  10  7  8  11  
! Elemento 5 (4 nos de borda)
4
12  9  11  13  
! Elemento 6 (4 nos de borda)
4
14  12  13  15  
! Elemento 7 (5 nos de borda)
5
16  17  14  15  18  
! Elemento 8 (4 nos de borda)
4
2  16  18  3  

! =====================================================================
! 4. CONDICOES DE CONTORNO DE DIRICHLET (Deslocamentos Prescritos)
! =====================================================================
6
3  1  0.00000000000000E+00   
3  2  0.00000000000000E+00   
4  1  0.00000000000000E+00   
4  2  0.00000000000000E+00   
6  1  0.00000000000000E+00   
6  2  0.00000000000000E+00 

! =====================================================================
! 5. MOLAS ELASTICAS CONCENTRADAS
! =====================================================================
0
