! =====================================================================
! 1. CABECALHO DA MALHA
! [N� de Nos Fisicos]  [N� de Elementos]  [Ordem VEM (k)]  [DOFs por No]
! =====================================================================
62  32  1  2

! =====================================================================
! 2. COORDENADAS E TIPOS DOS NOS (1=Vertice, 2=Aresta)
! [X]  [Y]  [type_id]
! =====================================================================
! No 1
5.54744466627846E+03  1.23077833915010E+03  1
! No 2
5.54753453916978E+03  1.23093400356409E+03  1
! No 3
5.54772564689318E+03  1.23116817892863E+03  1
! No 4
5.54575597697907E+03  1.23313784884274E+03  1
! No 5
5.54561548667171E+03  1.23169292895347E+03  1
! No 6
5.54728630706496E+03  1.23010751875685E+03  1
! No 7
5.54730659853425E+03  1.23035341032672E+03  1
! No 8
5.54561548667172E+03  1.23010751875685E+03  1
! No 9
5.54744466627846E+03  1.22943669836360E+03  1
! No 10
5.54733451294640E+03  1.22973030020306E+03  1
! No 11
5.54561548667171E+03  1.22852210856022E+03  1
! No 12
5.54772564689318E+03  1.22904685858507E+03  1
! No 13
5.54761345575079E+03  1.22917241459428E+03  1
! No 14
5.54575597697907E+03  1.22707718867096E+03  1
! No 15
5.54804270338400E+03  1.22880621231517E+03  1
! No 16
5.54716420286120E+03  1.22726883640025E+03  1
! No 17
5.54878630706496E+03  1.22860751875685E+03  1
! No 18
5.54869643417364E+03  1.22861021355636E+03  1
! No 19
5.54809519520243E+03  1.22877621699036E+03  1
! No 20
5.54878630706496E+03  1.22748251875685E+03  1
! No 21
5.54972334963629E+03  1.22893621554268E+03  1
! No 22
5.54931321298424E+03  1.22870310779412E+03  1
! No 23
5.55050482835063E+03  1.22795936714977E+03  1
! No 24
5.55012794785146E+03  1.22943669836360E+03  1
! No 25
5.54983888497460E+03  1.22903883744601E+03  1
! No 26
5.55195712745821E+03  1.22852210856022E+03  1
! No 27
5.55024152081518E+03  1.22974371531930E+03  1
! No 28
5.55018255668201E+03  1.22955935180521E+03  1
! No 29
5.55201299630399E+03  1.22930084644709E+03  1
! No 30
5.55028630706496E+03  1.23010751875685E+03  1
! No 31
5.55203630706496E+03  1.23010751875685E+03  1
! No 32
5.55024152081518E+03  1.23047132219440E+03  1
! No 33
5.55028480414611E+03  1.23017464921028E+03  1
! No 34
5.55201391394007E+03  1.23091442047562E+03  1
! No 35
5.55012794785146E+03  1.23077833915010E+03  1
! No 36
5.55195582303863E+03  1.23169227674368E+03  1
! No 37
5.54972334963629E+03  1.23127882197101E+03  1
! No 38
5.54973910967640E+03  1.23126603814971E+03  1
! No 39
5.55050443910006E+03  1.23225518380072E+03  1
! No 40
5.54878630706496E+03  1.23160751875685E+03  1
! No 41
5.54918552327388E+03  1.23155341862148E+03  1
! No 42
5.54878630706496E+03  1.23273251875685E+03  1
! No 43
5.54804209865742E+03  1.23140988347003E+03  1
! No 44
5.54856290876207E+03  1.23159078987106E+03  1
! No 45
5.54716420286119E+03  1.23294620111344E+03  1
! No 46
5.54797892184634E+03  1.23137169006991E+03  1
! No 47
5.54378630706496E+03  1.23510751875685E+03  1
! No 48
5.54378630706496E+03  1.23260751875685E+03  1
! No 49
5.54378630706496E+03  1.23010751875685E+03  1
! No 50
5.54378630706496E+03  1.22760751875685E+03  1
! No 51
5.54378630706496E+03  1.22510751875685E+03  1
! No 52
5.54628630706496E+03  1.22573251875685E+03  1
! No 53
5.54878630706496E+03  1.22635751875685E+03  1
! No 54
5.55128630706496E+03  1.22698251875685E+03  1
! No 55
5.55378630706496E+03  1.22760751875685E+03  1
! No 56
5.55378630706496E+03  1.22885751875685E+03  1
! No 57
5.55378630706496E+03  1.23010751875685E+03  1
! No 58
5.55378630706496E+03  1.23135751875685E+03  1
! No 59
5.55378630706496E+03  1.23260751875685E+03  1
! No 60
5.55128630706496E+03  1.23323251875685E+03  1
! No 61
5.54878630706496E+03  1.23385751875685E+03  1
! No 62
5.54628630706496E+03  1.23448251875685E+03  1

! =====================================================================
! 3. CONECTIVIDADE DOS ELEMENTOS (Sentido Anti-Horario)
! =====================================================================
! Elemento 1 (5 nos de borda)
5
1  2  3  4  5  
! Elemento 2 (5 nos de borda)
5
6  7  1  5  8  
! Elemento 3 (5 nos de borda)
5
9  10  6  8  11  
! Elemento 4 (5 nos de borda)
5
12  13  9  11  14  
! Elemento 5 (4 nos de borda)
4
15  12  14  16  
! Elemento 6 (6 nos de borda)
6
17  18  19  15  16  20  
! Elemento 7 (5 nos de borda)
5
21  22  17  20  23  
! Elemento 8 (5 nos de borda)
5
24  25  21  23  26  
! Elemento 9 (5 nos de borda)
5
27  28  24  26  29  
! Elemento 10 (4 nos de borda)
4
30  27  29  31  
! Elemento 11 (5 nos de borda)
5
32  33  30  31  34  
! Elemento 12 (4 nos de borda)
4
35  32  34  36  
! Elemento 13 (5 nos de borda)
5
37  38  35  36  39  
! Elemento 14 (5 nos de borda)
5
40  41  37  39  42  
! Elemento 15 (5 nos de borda)
5
43  44  40  42  45  
! Elemento 16 (5 nos de borda)
5
3  46  43  45  4  
! Elemento 17 (4 nos de borda)
4
5  4  47  48  
! Elemento 18 (4 nos de borda)
4
8  5  48  49  
! Elemento 19 (4 nos de borda)
4
11  8  49  50  
! Elemento 20 (4 nos de borda)
4
14  11  50  51  
! Elemento 21 (4 nos de borda)
4
14  51  52  16  
! Elemento 22 (4 nos de borda)
4
20  16  52  53  
! Elemento 23 (4 nos de borda)
4
23  20  53  54  
! Elemento 24 (4 nos de borda)
4
26  23  54  55  
! Elemento 25 (4 nos de borda)
4
29  26  55  56  
! Elemento 26 (4 nos de borda)
4
31  29  56  57  
! Elemento 27 (4 nos de borda)
4
34  31  57  58  
! Elemento 28 (4 nos de borda)
4
36  34  58  59  
! Elemento 29 (4 nos de borda)
4
39  36  59  60  
! Elemento 30 (4 nos de borda)
4
42  39  60  61  
! Elemento 31 (4 nos de borda)
4
45  42  61  62  
! Elemento 32 (4 nos de borda)
4
4  45  62  47  

! =====================================================================
! 4. CONDICOES DE CONTORNO DE DIRICHLET (Deslocamentos Prescritos)
! =====================================================================
10
47  1  0.00000000000000E+00   
47  2  0.00000000000000E+00   
48  1  0.00000000000000E+00   
48  2  0.00000000000000E+00   
49  1  0.00000000000000E+00   
49  2  0.00000000000000E+00 
50  1  0.00000000000000E+00   
50  2  0.00000000000000E+00   
51  1  0.00000000000000E+00   
51  2  0.00000000000000E+00 

! =====================================================================
! 5. MOLAS ELASTICAS CONCENTRADAS
! =====================================================================
0
