! =====================================================================
! 1. CABECALHO DA MALHA
! [N� de Nos Fisicos]  [N� de Elementos]  [Ordem VEM (k)]  [DOFs por No]
! =====================================================================
27  16  1  2

! =====================================================================
! 2. COORDENADAS E TIPOS DOS NOS (1=Vertice, 2=Aresta)
! [X]  [Y]  [type_id]
! =====================================================================
! No 1
5.63654347481749E+03  1.21331659153849E+03  1
! No 2
5.63779347481749E+03  1.21331659153849E+03  1
! No 3
5.63779347481749E+03  1.21381659153849E+03  1
! No 4
5.63654347481749E+03  1.21381659153849E+03  1
! No 5
5.63529347481749E+03  1.21331659153849E+03  1
! No 6
5.63529347481749E+03  1.21381659153849E+03  1
! No 7
5.63404347481749E+03  1.21331659153849E+03  1
! No 8
5.63404347481749E+03  1.21381659153849E+03  1
! No 9
5.63279347481749E+03  1.21331659153849E+03  1
! No 10
5.63279347481749E+03  1.21381659153849E+03  1
! No 11
5.63154347481749E+03  1.21331659153849E+03  1
! No 12
5.63154347481749E+03  1.21381659153849E+03  1
! No 13
5.63029347481749E+03  1.21331659153849E+03  1
! No 14
5.63029347481749E+03  1.21381659153849E+03  1
! No 15
5.62904347481749E+03  1.21331659153849E+03  1
! No 16
5.62904347481749E+03  1.21381659153849E+03  1
! No 17
5.62779347481749E+03  1.21331659153849E+03  1
! No 18
5.62779347481749E+03  1.21381659153849E+03  1
! No 19
5.63779347481749E+03  1.21431659153849E+03  1
! No 20
5.63654347481749E+03  1.21431659153849E+03  1
! No 21
5.63529347481749E+03  1.21431659153849E+03  1
! No 22
5.63404347481749E+03  1.21431659153849E+03  1
! No 23
5.63279347481749E+03  1.21431659153849E+03  1
! No 24
5.63154347481749E+03  1.21431659153849E+03  1
! No 25
5.63029347481749E+03  1.21431659153849E+03  1
! No 26
5.62904347481749E+03  1.21431659153849E+03  1
! No 27
5.62779347481749E+03  1.21431659153849E+03  1

! =====================================================================
! 3. CONECTIVIDADE DOS ELEMENTOS (Sentido Anti-Horario)
! =====================================================================
! Elemento 1 (4 nos de borda)
4
1  2  3  4  
! Elemento 2 (4 nos de borda)
4
5  1  4  6  
! Elemento 3 (4 nos de borda)
4
7  5  6  8  
! Elemento 4 (4 nos de borda)
4
9  7  8  10  
! Elemento 5 (4 nos de borda)
4
11  9  10  12  
! Elemento 6 (4 nos de borda)
4
13  11  12  14  
! Elemento 7 (4 nos de borda)
4
15  13  14  16  
! Elemento 8 (4 nos de borda)
4
17  15  16  18  
! Elemento 9 (4 nos de borda)
4
4  3  19  20  
! Elemento 10 (4 nos de borda)
4
6  4  20  21  
! Elemento 11 (4 nos de borda)
4
8  6  21  22  
! Elemento 12 (4 nos de borda)
4
10  8  22  23  
! Elemento 13 (4 nos de borda)
4
12  10  23  24  
! Elemento 14 (4 nos de borda)
4
14  12  24  25  
! Elemento 15 (4 nos de borda)
4
16  14  25  26  
! Elemento 16 (4 nos de borda)
4
18  16  26  27  

! =====================================================================
! 4. CONDICOES DE CONTORNO DE DIRICHLET (Deslocamentos Prescritos)
! =====================================================================
6
17 1 0.00000000000000
17 2 0.00000000000000
18 1 0.00000000000000
18 2 0.00000000000000
27 1 0.00000000000000
27 2 0.00000000000000

! =====================================================================
! 5. MOLAS ELASTICAS CONCENTRADAS
! =====================================================================
0
